img,label
data/images/manhole_cover_363_jpg.rf.3d82cb0668653424aea2f07db4eb2daa.jpg,data/labels/manhole_cover_363_jpg.rf.3d82cb0668653424aea2f07db4eb2daa.txt
data/images/maxresdefault.jpg,data/labels/maxresdefault.txt
data/images/images213.jpg,data/labels/images213.txt
data/images/manhole_cover_387_jpg.rf.00dd9dda944ac151573135526cc1fa6e.jpg,data/labels/manhole_cover_387_jpg.rf.00dd9dda944ac151573135526cc1fa6e.txt
data/images/images257.jpg,data/labels/images257.txt
data/images/pothole-deep-pothole-filled-with-rainwater-with-orange-traffic-cone-and-sign-to-the-left.jpg,data/labels/pothole-deep-pothole-filled-with-rainwater-with-orange-traffic-cone-and-sign-to-the-left.txt
data/images/OIF.WRGCqO4U3LEwmRPc7c0G7A.jpg,data/labels/OIF.WRGCqO4U3LEwmRPc7c0G7A.txt
data/images/image6.jpeg,data/labels/image6.txt
data/images/images470.jpg,data/labels/images470.txt
data/images/manhole_cover_539_jpg.rf.4c16edf55f91f7aa5bb4f433c5a3bda2.jpg,data/labels/manhole_cover_539_jpg.rf.4c16edf55f91f7aa5bb4f433c5a3bda2.txt
data/images/5555_png_jpg.rf.3413ab63bc20a1f754f410926a130395.jpg,data/labels/5555_png_jpg.rf.3413ab63bc20a1f754f410926a130395.txt
data/images/manhole_cover_581_jpg.rf.47b12076e7916907fd8362c28e16a7ee.jpg,data/labels/manhole_cover_581_jpg.rf.47b12076e7916907fd8362c28e16a7ee.txt
data/images/OIP.aMTlNlbAVph4s1H9DQKaUAHaD4.jpg,data/labels/OIP.aMTlNlbAVph4s1H9DQKaUAHaD4.txt
data/images/44_jpg.rf.561f07aa2d532479b83ab9e7febf28cb.jpg,data/labels/44_jpg.rf.561f07aa2d532479b83ab9e7febf28cb.txt
data/images/images62.jpg,data/labels/images62.txt
data/images/images80.jpg,data/labels/images80.txt
data/images/49.jpg,data/labels/49.txt
data/images/images282.jpg,data/labels/images282.txt
data/images/images488.jpg,data/labels/images488.txt
data/images/images555.jpg,data/labels/images555.txt
data/images/manhole_cover_341_jpg.rf.fcfc7e95e348d88e5dd4a954dcb395aa.jpg,data/labels/manhole_cover_341_jpg.rf.fcfc7e95e348d88e5dd4a954dcb395aa.txt
data/images/Snipaste_2023-12-27_21-08-27_png_jpg.rf.3eb961fecfe398eea58133288a830a0e.jpg,data/labels/Snipaste_2023-12-27_21-08-27_png_jpg.rf.3eb961fecfe398eea58133288a830a0e.txt
data/images/huge-pothole-in-road.jpg,data/labels/huge-pothole-in-road.txt
data/images/140.jpg,data/labels/140.txt
data/images/dc73eb32ed41167_jpeg_jpg.rf.abd71953991f15e6a3ecd45cbd352bc7.jpg,data/labels/dc73eb32ed41167_jpeg_jpg.rf.abd71953991f15e6a3ecd45cbd352bc7.txt
data/images/images423.jpg,data/labels/images423.txt
data/images/93.jpg,data/labels/93.txt
data/images/manhole_cover_378_jpg.rf.83003c9fa74928f4c8e78ec794c5ee3e.jpg,data/labels/manhole_cover_378_jpg.rf.83003c9fa74928f4c8e78ec794c5ee3e.txt
data/images/28.jpg,data/labels/28.txt
data/images/299.jpg,data/labels/299.txt
data/images/images350.jpg,data/labels/images350.txt
data/images/313.jpg,data/labels/313.txt
data/images/manhole_cover_442_jpg.rf.82f2060f2105422fa652572c2476ff4d.jpg,data/labels/manhole_cover_442_jpg.rf.82f2060f2105422fa652572c2476ff4d.txt
data/images/335.jpg,data/labels/335.txt
data/images/manhole_cover_220_jpg.rf.f9ba468569c6acef5a1d1bf331521879.jpg,data/labels/manhole_cover_220_jpg.rf.f9ba468569c6acef5a1d1bf331521879.txt
data/images/300.jpg,data/labels/300.txt
data/images/images303.jpg,data/labels/images303.txt
data/images/images381.jpg,data/labels/images381.txt
data/images/images144.jpg,data/labels/images144.txt
data/images/manhole_cover_561_jpg.rf.4051bf6e7370733c1963717be0e3e433.jpg,data/labels/manhole_cover_561_jpg.rf.4051bf6e7370733c1963717be0e3e433.txt
data/images/images544.jpg,data/labels/images544.txt
data/images/5_png_jpg.rf.f766d9e024e136867a631525a68c12a4.jpg,data/labels/5_png_jpg.rf.f766d9e024e136867a631525a68c12a4.txt
data/images/th32.jpg,data/labels/th32.txt
data/images/image34.jpeg,data/labels/image34.txt
data/images/manhole_cover_462_jpg.rf.274cb739a7ad0739268dd2621b592a74.jpg,data/labels/manhole_cover_462_jpg.rf.274cb739a7ad0739268dd2621b592a74.txt
data/images/images17.jpg,data/labels/images17.txt
data/images/pothole22.jpg,data/labels/pothole22.txt
data/images/manhole_cover_458_jpg.rf.87c1ce22cf2e7e0f6035fa8811afb98e.jpg,data/labels/manhole_cover_458_jpg.rf.87c1ce22cf2e7e0f6035fa8811afb98e.txt
data/images/36_png_jpg.rf.d62ca49770bb5fc248d0a9eba542fbb9.jpg,data/labels/36_png_jpg.rf.d62ca49770bb5fc248d0a9eba542fbb9.txt
data/images/manhole_cover_526_jpg.rf.5c567ae372ed88add02ce009ce46ae30.jpg,data/labels/manhole_cover_526_jpg.rf.5c567ae372ed88add02ce009ce46ae30.txt
data/images/damaged-road.jpg,data/labels/damaged-road.txt
data/images/images307.jpg,data/labels/images307.txt
data/images/images5.jpg,data/labels/images5.txt
data/images/images133.jpg,data/labels/images133.txt
data/images/58.jpg,data/labels/58.txt
data/images/174.jpg,data/labels/174.txt
data/images/69_jpg.rf.352fed33cc3820f35d08dd03aaf55b65.jpg,data/labels/69_jpg.rf.352fed33cc3820f35d08dd03aaf55b65.txt
data/images/manhole_cover_250_jpg.rf.1dff98efe188273af0a0cb07a5dcc937.jpg,data/labels/manhole_cover_250_jpg.rf.1dff98efe188273af0a0cb07a5dcc937.txt
data/images/road-damage-pot-hole.jpg,data/labels/road-damage-pot-hole.txt
data/images/OIP._adZChL0jlTPaVPSKgpv6gHaE6.jpg,data/labels/OIP._adZChL0jlTPaVPSKgpv6gHaE6.txt
data/images/images81.jpg,data/labels/images81.txt
data/images/149.jpg,data/labels/149.txt
data/images/t01474dcc380f61fed9_jpg.rf.944ece8c7afdf80aa00115448c06ef4b.jpg,data/labels/t01474dcc380f61fed9_jpg.rf.944ece8c7afdf80aa00115448c06ef4b.txt
data/images/452.jpg,data/labels/452.txt
data/images/OIF.szrqvoE3FLpgHa0gNdAFBw.jpg,data/labels/OIF.szrqvoE3FLpgHa0gNdAFBw.txt
data/images/manhole_cover_620_jpg.rf.b39e8e3cfdc71456989233e0fd12f6cc.jpg,data/labels/manhole_cover_620_jpg.rf.b39e8e3cfdc71456989233e0fd12f6cc.txt
data/images/cracked-road-concrete-close-up.jpg,data/labels/cracked-road-concrete-close-up.txt
data/images/262B98FE00000578-0-image-a-4_1425201199409.jpg,data/labels/262B98FE00000578-0-image-a-4_1425201199409.txt
data/images/OIP-1-_jpg.rf.582f7ad5a8eece2b2833ac7b5ed59fa0.jpg,data/labels/OIP-1-_jpg.rf.582f7ad5a8eece2b2833ac7b5ed59fa0.txt
data/images/10_png_jpg.rf.3f4440b365d6ea8f089f41c8b47ce510.jpg,data/labels/10_png_jpg.rf.3f4440b365d6ea8f089f41c8b47ce510.txt
data/images/5_jpg.rf.80443321bd33c6fd97461e426a04b3f3.jpg,data/labels/5_jpg.rf.80443321bd33c6fd97461e426a04b3f3.txt
data/images/What-Causes-Potholes-Featured.jpg,data/labels/What-Causes-Potholes-Featured.txt
data/images/OIF.ie13UfCF1iLDmsGj1E9uFg.jpg,data/labels/OIF.ie13UfCF1iLDmsGj1E9uFg.txt
data/images/images147.jpg,data/labels/images147.txt
data/images/images268.jpg,data/labels/images268.txt
data/images/images312.jpg,data/labels/images312.txt
data/images/OIP.s4wAQuuiqZSCXgU8JwsobwHaE8.jpg,data/labels/OIP.s4wAQuuiqZSCXgU8JwsobwHaE8.txt
data/images/manhole_cover_120_jpg.rf.7ec8bcaa821bf730aaddc93753658b60.jpg,data/labels/manhole_cover_120_jpg.rf.7ec8bcaa821bf730aaddc93753658b60.txt
data/images/images558.jpg,data/labels/images558.txt
data/images/manhole_cover_127_jpg.rf.fad11d84d7a1581a8fa77d42315e1918.jpg,data/labels/manhole_cover_127_jpg.rf.fad11d84d7a1581a8fa77d42315e1918.txt
data/images/414.jpg,data/labels/414.txt
data/images/images375.jpg,data/labels/images375.txt
data/images/bd3d38de-1c20-4027-bf57-c58eca2b1df4-large16x9_pothole2.jpg,data/labels/bd3d38de-1c20-4027-bf57-c58eca2b1df4-large16x9_pothole2.txt
data/images/image21.jpeg,data/labels/image21.txt
data/images/manhole_cover_498_jpg.rf.2f4866c9057e6414be2a3646740ebbd9.jpg,data/labels/manhole_cover_498_jpg.rf.2f4866c9057e6414be2a3646740ebbd9.txt
data/images/pothole_3.jpg,data/labels/pothole_3.txt
data/images/manhole_cover_504_jpg.rf.cfb8531615c18fdec20527a8963a664b.jpg,data/labels/manhole_cover_504_jpg.rf.cfb8531615c18fdec20527a8963a664b.txt
data/images/potholes.jpeg,data/labels/potholes.txt
data/images/images360.jpg,data/labels/images360.txt
data/images/images122.jpg,data/labels/images122.txt
data/images/27_png_jpg.rf.5bce797d439ffb1ddd925830fb736d8b.jpg,data/labels/27_png_jpg.rf.5bce797d439ffb1ddd925830fb736d8b.txt
data/images/images394.jpg,data/labels/images394.txt
data/images/manhole_cover_154_jpg.rf.2e71ab30478288857bf9217fba92ba25.jpg,data/labels/manhole_cover_154_jpg.rf.2e71ab30478288857bf9217fba92ba25.txt
data/images/541_png_jpg.rf.0bd822d0b9652164e2f6da8418a78edb.jpg,data/labels/541_png_jpg.rf.0bd822d0b9652164e2f6da8418a78edb.txt
data/images/157.jpg,data/labels/157.txt
data/images/u-550291540-2545508456-fm-253-fmt-auto-app-120-f-JPEG_png_jpg.rf.332c2fabd77672a47dd2ec76f481d21c.jpg,data/labels/u-550291540-2545508456-fm-253-fmt-auto-app-120-f-JPEG_png_jpg.rf.332c2fabd77672a47dd2ec76f481d21c.txt
data/images/a471663f755a4b30af39fbc2269fad98.jpg,data/labels/a471663f755a4b30af39fbc2269fad98.txt
data/images/u-17054655-1839742856-fm-253-fmt-auto-app-138-f-JPEG_png_jpg.rf.5b54f6529131ad5c3477350b1225cf7f.jpg,data/labels/u-17054655-1839742856-fm-253-fmt-auto-app-138-f-JPEG_png_jpg.rf.5b54f6529131ad5c3477350b1225cf7f.txt
data/images/images425.jpg,data/labels/images425.txt
data/images/233.jpg,data/labels/233.txt
data/images/222.jpg,data/labels/222.txt
data/images/43.jpg,data/labels/43.txt
data/images/manhole_cover_417_jpg.rf.af3b0c5b94da1d31b116437fd13024f2.jpg,data/labels/manhole_cover_417_jpg.rf.af3b0c5b94da1d31b116437fd13024f2.txt
data/images/manhole_cover_391_jpg.rf.4a986ec085a63a131e3783df5c6eb546.jpg,data/labels/manhole_cover_391_jpg.rf.4a986ec085a63a131e3783df5c6eb546.txt
data/images/manhole_cover_459_jpg.rf.7f2c565c66bbf59955e44b6409771a13.jpg,data/labels/manhole_cover_459_jpg.rf.7f2c565c66bbf59955e44b6409771a13.txt
data/images/126.jpg,data/labels/126.txt
data/images/a-pothole-on-the-road.jpg,data/labels/a-pothole-on-the-road.txt
data/images/images212.jpg,data/labels/images212.txt
data/images/pothole.jpg,data/labels/pothole.txt
data/images/city-municipal-workers-are-doing-urban-sewer-dredging.jpg,data/labels/city-municipal-workers-are-doing-urban-sewer-dredging.txt
data/images/images198.jpg,data/labels/images198.txt
data/images/147207881_png_jpg.rf.02cea06c996838b73521da80a0144aca.jpg,data/labels/147207881_png_jpg.rf.02cea06c996838b73521da80a0144aca.txt
data/images/1_jpg.rf.5d92ce15d3919ed3382de68c5f6a6fc8.jpg,data/labels/1_jpg.rf.5d92ce15d3919ed3382de68c5f6a6fc8.txt
data/images/images136.jpg,data/labels/images136.txt
data/images/images63.jpg,data/labels/images63.txt
data/images/OIF.3i7B9nyhbmkjqtOGiu9Axw.jpg,data/labels/OIF.3i7B9nyhbmkjqtOGiu9Axw.txt
data/images/images448.jpg,data/labels/images448.txt
data/images/manhole_cover_331_jpg.rf.2855bb6e88d64d32514b818c9c54b3ff.jpg,data/labels/manhole_cover_331_jpg.rf.2855bb6e88d64d32514b818c9c54b3ff.txt
data/images/manhole_cover_459_jpg.rf.d7732f097864abbb05a5adc214fe3f0c.jpg,data/labels/manhole_cover_459_jpg.rf.d7732f097864abbb05a5adc214fe3f0c.txt
data/images/images-2-_jpg.rf.aebefc42dfbad4c4564fad818e1e7258.jpg,data/labels/images-2-_jpg.rf.aebefc42dfbad4c4564fad818e1e7258.txt
data/images/606173.jpg,data/labels/606173.txt
data/images/th74.jpg,data/labels/th74.txt
data/images/manhole_cover_619_jpg.rf.6cc82006af8d04900a70cc3738e29800.jpg,data/labels/manhole_cover_619_jpg.rf.6cc82006af8d04900a70cc3738e29800.txt
data/images/images403.jpg,data/labels/images403.txt
data/images/56_jpg.rf.39bd39155bd5922a5aad2c40d8033e03.jpg,data/labels/56_jpg.rf.39bd39155bd5922a5aad2c40d8033e03.txt
data/images/334.jpg,data/labels/334.txt
data/images/Snipaste_2023-12-28_14-24-01_png_jpg.rf.878410bdefff398c6a42c31e28b635cf.jpg,data/labels/Snipaste_2023-12-28_14-24-01_png_jpg.rf.878410bdefff398c6a42c31e28b635cf.txt
data/images/manhole_cover_332_jpg.rf.545739bdb7da2a340ce6dd363751c627.jpg,data/labels/manhole_cover_332_jpg.rf.545739bdb7da2a340ce6dd363751c627.txt
data/images/manhole_cover_355_jpg.rf.0bd60e4152be22c1f707d175261a3167.jpg,data/labels/manhole_cover_355_jpg.rf.0bd60e4152be22c1f707d175261a3167.txt
data/images/38.jpg,data/labels/38.txt
data/images/images98.jpg,data/labels/images98.txt
data/images/images477.jpg,data/labels/images477.txt
data/images/389.jpg,data/labels/389.txt
data/images/manhole_cover_572_jpg.rf.27299c6334e081eb69566bfd58c8eb7b.jpg,data/labels/manhole_cover_572_jpg.rf.27299c6334e081eb69566bfd58c8eb7b.txt
data/images/images505.jpg,data/labels/images505.txt
data/images/images151.jpg,data/labels/images151.txt
data/images/manhole_cover_69_jpg.rf.bc96530f4fa618a8c78031366b6f293a.jpg,data/labels/manhole_cover_69_jpg.rf.bc96530f4fa618a8c78031366b6f293a.txt
data/images/road-pot-hole.jpg,data/labels/road-pot-hole.txt
data/images/manhole_cover_34_jpg.rf.ed061ee100d0f2b3707b516a2ff80569.jpg,data/labels/manhole_cover_34_jpg.rf.ed061ee100d0f2b3707b516a2ff80569.txt
data/images/87_png_jpg.rf.4d0a69979010c9d2f138a1db700ab22b.jpg,data/labels/87_png_jpg.rf.4d0a69979010c9d2f138a1db700ab22b.txt
data/images/manhole_cover_502_jpg.rf.e4d7dfc7f92bd95ac1ee6e9e1a8d15a5.jpg,data/labels/manhole_cover_502_jpg.rf.e4d7dfc7f92bd95ac1ee6e9e1a8d15a5.txt
data/images/OIP-C-7-_jpg.rf.3486b726082357c33623606843146059.jpg,data/labels/OIP-C-7-_jpg.rf.3486b726082357c33623606843146059.txt
data/images/345.jpg,data/labels/345.txt
data/images/images4.jpg,data/labels/images4.txt
data/images/images489.jpg,data/labels/images489.txt
data/images/manhole_cover_521_jpg.rf.a1ec69b44957df7a4e952ddbed8f9444.jpg,data/labels/manhole_cover_521_jpg.rf.a1ec69b44957df7a4e952ddbed8f9444.txt
data/images/images16.jpg,data/labels/images16.txt
data/images/images297.jpg,data/labels/images297.txt
data/images/images148.jpg,data/labels/images148.txt
data/images/large-potholes-uk-roads.jpg,data/labels/large-potholes-uk-roads.txt
data/images/images479.jpg,data/labels/images479.txt
data/images/21_png_jpg.rf.736a963a690d9c0a21e14fff4547fdae.jpg,data/labels/21_png_jpg.rf.736a963a690d9c0a21e14fff4547fdae.txt
data/images/images129.jpg,data/labels/images129.txt
data/images/manhole_cover_411_jpg.rf.95923db77a5aa864d528d26d59990e40.jpg,data/labels/manhole_cover_411_jpg.rf.95923db77a5aa864d528d26d59990e40.txt
data/images/OIP.gMinF5jvwDQB7fYp570l1wHaE5.jpg,data/labels/OIP.gMinF5jvwDQB7fYp570l1wHaE5.txt
data/images/renjing_418_jpg.rf.44b4e79338754c629e8e9496377fa2f4.jpg,data/labels/renjing_418_jpg.rf.44b4e79338754c629e8e9496377fa2f4.txt
data/images/OIP-C-6-_jpg.rf.05f0be6da2709f9eb1823517da6763bb.jpg,data/labels/OIP-C-6-_jpg.rf.05f0be6da2709f9eb1823517da6763bb.txt
data/images/Snipaste_2023-12-27_21-11-39_png_jpg.rf.6ef5d0df04a47797b25a897c67b6e04a.jpg,data/labels/Snipaste_2023-12-27_21-11-39_png_jpg.rf.6ef5d0df04a47797b25a897c67b6e04a.txt
data/images/image7.jpeg,data/labels/image7.txt
data/images/P5U6YNHPWZVV_jpg.rf.640dd9b4304c6a7049bedc4f062b366d.jpg,data/labels/P5U6YNHPWZVV_jpg.rf.640dd9b4304c6a7049bedc4f062b366d.txt
data/images/potholes_2.jpg,data/labels/potholes_2.txt
data/images/manhole_cover_484_jpg.rf.5ba21b99af08ddcc9d07713d0f1b55a3.jpg,data/labels/manhole_cover_484_jpg.rf.5ba21b99af08ddcc9d07713d0f1b55a3.txt
data/images/images140.jpg,data/labels/images140.txt
data/images/manhole_cover_465_jpg.rf.b2456084bd42d57e51def7bb82d54632.jpg,data/labels/manhole_cover_465_jpg.rf.b2456084bd42d57e51def7bb82d54632.txt
data/images/images41.jpg,data/labels/images41.txt
data/images/74045819007-061024-pothole-002.JPG.jpg,data/labels/74045819007-061024-pothole-002.JPG.txt
data/images/manhole_cover_422_jpg.rf.9c4d2bb027d72fd2bf6cb29257c44c67.jpg,data/labels/manhole_cover_422_jpg.rf.9c4d2bb027d72fd2bf6cb29257c44c67.txt
data/images/manhole_cover_563_jpg.rf.06f2767dcef885b912d40dda3fd61c74.jpg,data/labels/manhole_cover_563_jpg.rf.06f2767dcef885b912d40dda3fd61c74.txt
data/images/images534.jpg,data/labels/images534.txt
data/images/381.jpg,data/labels/381.txt
data/images/images508.jpg,data/labels/images508.txt
data/images/images10.jpg,data/labels/images10.txt
data/images/images106.jpg,data/labels/images106.txt
data/images/48_jpg.rf.77f8272a9aae77fe7a9c961e44092560.jpg,data/labels/48_jpg.rf.77f8272a9aae77fe7a9c961e44092560.txt
data/images/OIP-C-9-_jpg.rf.0285d4432d648333c17ca62c2ed4e678.jpg,data/labels/OIP-C-9-_jpg.rf.0285d4432d648333c17ca62c2ed4e678.txt
data/images/images224.jpg,data/labels/images224.txt
data/images/images118.jpg,data/labels/images118.txt
data/images/pavement-closed-for-underground-repairs.jpg,data/labels/pavement-closed-for-underground-repairs.txt
data/images/images338.jpg,data/labels/images338.txt
data/images/potholes-E21M3A.jpg,data/labels/potholes-E21M3A.txt
data/images/pothole-pavement.jpg,data/labels/pothole-pavement.txt
data/images/images424.jpg,data/labels/images424.txt
data/images/images214.jpg,data/labels/images214.txt
data/images/images135.jpg,data/labels/images135.txt
data/images/OIF.HVKoenoQkO5UEQrKpcZ8TQ.jpg,data/labels/OIF.HVKoenoQkO5UEQrKpcZ8TQ.txt
data/images/images254.jpg,data/labels/images254.txt
data/images/64_png_jpg.rf.6e51e7cd354a0ac5423b51e227d333cc.jpg,data/labels/64_png_jpg.rf.6e51e7cd354a0ac5423b51e227d333cc.txt
data/images/t01ed0ca9fe9cc385e1_jpg.rf.51c5ce5ccdfa10c61f7e39a9f821084f.jpg,data/labels/t01ed0ca9fe9cc385e1_jpg.rf.51c5ce5ccdfa10c61f7e39a9f821084f.txt
data/images/OIP.clfx0kIUrdXK9KNOein5lwHaEK.jpg,data/labels/OIP.clfx0kIUrdXK9KNOein5lwHaEK.txt
data/images/manhole_cover_404_jpg.rf.40f26881a710ea42fd5339a1b73bb93f.jpg,data/labels/manhole_cover_404_jpg.rf.40f26881a710ea42fd5339a1b73bb93f.txt
data/images/manhole_cover_121_jpg.rf.228c53a33d3a4fd7009a8b13adbdeeb8.jpg,data/labels/manhole_cover_121_jpg.rf.228c53a33d3a4fd7009a8b13adbdeeb8.txt
data/images/OIP.djWnE0ipWNtD8T-nSvjiBQHaFj.jpg,data/labels/OIP.djWnE0ipWNtD8T-nSvjiBQHaFj.txt
data/images/file-20221017-1357-p33k0l.jpg,data/labels/file-20221017-1357-p33k0l.txt
data/images/OIP.Y0qf74e2fu0h3jhuGlPuzQHaE9.jpg,data/labels/OIP.Y0qf74e2fu0h3jhuGlPuzQHaE9.txt
data/images/manhole_cover_556_jpg.rf.0cb638b573c05236f4938c9367e85eae.jpg,data/labels/manhole_cover_556_jpg.rf.0cb638b573c05236f4938c9367e85eae.txt
data/images/OIP.cNtxG2Hp3qtpfWnxAbFXMwHaE6.jpg,data/labels/OIP.cNtxG2Hp3qtpfWnxAbFXMwHaE6.txt
data/images/175.jpg,data/labels/175.txt
data/images/pothole-and-cracks-in-surface-of-a-badly-maintained-asphalt-road.jpg,data/labels/pothole-and-cracks-in-surface-of-a-badly-maintained-asphalt-road.txt
data/images/images341.jpg,data/labels/images341.txt
data/images/a7f009a5e507453cae9a08324706c7ab_jpeg_jpg.rf.32bc8af825709bfe79be576a7304edd3.jpg,data/labels/a7f009a5e507453cae9a08324706c7ab_jpeg_jpg.rf.32bc8af825709bfe79be576a7304edd3.txt
data/images/52_jpeg_jpg.rf.8d977ef980523779804f7c85be1874a7.jpg,data/labels/52_jpeg_jpg.rf.8d977ef980523779804f7c85be1874a7.txt
data/images/manhole_cover_553_jpg.rf.820651447a7c5410c1ebf29ed1286b50.jpg,data/labels/manhole_cover_553_jpg.rf.820651447a7c5410c1ebf29ed1286b50.txt
data/images/5f521b126cce40d09d3547730c1bfa6d_jpeg_jpg.rf.4934f4194b1e2be9d64ac2280918058c.jpg,data/labels/5f521b126cce40d09d3547730c1bfa6d_jpeg_jpg.rf.4934f4194b1e2be9d64ac2280918058c.txt
data/images/636530952719060534-635602294246369867-07-041114-pothole.JPG.jpg,data/labels/636530952719060534-635602294246369867-07-041114-pothole.JPG.txt
data/images/395.jpg,data/labels/395.txt
data/images/manhole_cover_443_jpg.rf.3bf9b65fc8e9edde4aaecde234a1b57f.jpg,data/labels/manhole_cover_443_jpg.rf.3bf9b65fc8e9edde4aaecde234a1b57f.txt
data/images/manhole_cover_362_jpg.rf.f1f7fe4f4b739af5bf3d3b6204bd3133.jpg,data/labels/manhole_cover_362_jpg.rf.f1f7fe4f4b739af5bf3d3b6204bd3133.txt
data/images/75c2d0a7-038e-4fef-9975-58613eeccb52_750x422.jpg,data/labels/75c2d0a7-038e-4fef-9975-58613eeccb52_750x422.txt
data/images/135.jpg,data/labels/135.txt
data/images/manhole_cover_614_jpg.rf.8b5dce1bf991c994f55e8333acb5c1d4.jpg,data/labels/manhole_cover_614_jpg.rf.8b5dce1bf991c994f55e8333acb5c1d4.txt
data/images/pohole-marking.jpg,data/labels/pohole-marking.txt
data/images/images222.jpg,data/labels/images222.txt
data/images/u-1340532758-1126485360-fm-253-fmt-auto-app-138-f-JPEG_png_jpg.rf.e98d60a27298210c620ee47c031106ff.jpg,data/labels/u-1340532758-1126485360-fm-253-fmt-auto-app-138-f-JPEG_png_jpg.rf.e98d60a27298210c620ee47c031106ff.txt
data/images/images210.jpg,data/labels/images210.txt
data/images/tamaulipas-landscapes.jpg,data/labels/tamaulipas-landscapes.txt
data/images/pot-hole.jpg,data/labels/pot-hole.txt
data/images/83.jpg,data/labels/83.txt
data/images/manhole_cover_604_jpg.rf.e545d4557dc227c073e8209017a6d818.jpg,data/labels/manhole_cover_604_jpg.rf.e545d4557dc227c073e8209017a6d818.txt
data/images/manhole_cover_206_jpg.rf.54acbfe020ee662fd5f2ae102b026f35.jpg,data/labels/manhole_cover_206_jpg.rf.54acbfe020ee662fd5f2ae102b026f35.txt
data/images/21.jpg,data/labels/21.txt
data/images/potholes-and-road-safety.jpeg,data/labels/potholes-and-road-safety.txt
data/images/th18.jpg,data/labels/th18.txt
data/images/25.jpg,data/labels/25.txt
data/images/manhole_cover_455_jpg.rf.1fc8932e3c852ae2f7edfc86a139f045.jpg,data/labels/manhole_cover_455_jpg.rf.1fc8932e3c852ae2f7edfc86a139f045.txt
data/images/images557.jpg,data/labels/images557.txt
data/images/images569.jpg,data/labels/images569.txt
data/images/OIP.JTBORxTOAzX5J1FN2Lh6bAHaE8.jpg,data/labels/OIP.JTBORxTOAzX5J1FN2Lh6bAHaE8.txt
data/images/OIP.mOkqy2WYXbcoBXAXmNUVYQHaE8.jpg,data/labels/OIP.mOkqy2WYXbcoBXAXmNUVYQHaE8.txt
data/images/pothole-hold-in-road-with-traffic-driving-beside-it.jpg,data/labels/pothole-hold-in-road-with-traffic-driving-beside-it.txt
data/images/181.jpg,data/labels/181.txt
data/images/traffic-hazard.jpg,data/labels/traffic-hazard.txt
data/images/images192.jpg,data/labels/images192.txt
data/images/images494.jpg,data/labels/images494.txt
data/images/manhole_cover_110_jpg.rf.9ce71a8fb23c49a720fe367c060b380c.jpg,data/labels/manhole_cover_110_jpg.rf.9ce71a8fb23c49a720fe367c060b380c.txt
data/images/manhole_cover_525_jpg.rf.45acfdcf8ca2553b757faf4f2345dba3.jpg,data/labels/manhole_cover_525_jpg.rf.45acfdcf8ca2553b757faf4f2345dba3.txt
data/images/old-road-with-recent-repairs.jpg,data/labels/old-road-with-recent-repairs.txt
data/images/images154.jpg,data/labels/images154.txt
data/images/141077289022581100_a700xH_jpg.rf.966cc8da58c866acdc35b659c741e724.jpg,data/labels/141077289022581100_a700xH_jpg.rf.966cc8da58c866acdc35b659c741e724.txt
data/images/manhole_cover_491_jpg.rf.8a88c7574b5dbacffcef25b15c961c47.jpg,data/labels/manhole_cover_491_jpg.rf.8a88c7574b5dbacffcef25b15c961c47.txt
data/images/images229.jpg,data/labels/images229.txt
data/images/images556.jpg,data/labels/images556.txt
data/images/manhole_cover_566_jpg.rf.5fb78e74622c88639ad7e8abecccc055.jpg,data/labels/manhole_cover_566_jpg.rf.5fb78e74622c88639ad7e8abecccc055.txt
data/images/OIP.Vc9ryp6UQnL8quPrCLNkEQHaFj.jpg,data/labels/OIP.Vc9ryp6UQnL8quPrCLNkEQHaFj.txt
data/images/manhole_cover_218_jpg.rf.b016a6563551ad874a2d1aeffaa7502e.jpg,data/labels/manhole_cover_218_jpg.rf.b016a6563551ad874a2d1aeffaa7502e.txt
data/images/OIP.RcfCPY2b1U16gSCdDTd06gHaFc.jpg,data/labels/OIP.RcfCPY2b1U16gSCdDTd06gHaFc.txt
data/images/OIP.pgjHBULNOCAiLR9R9E33dwHaEK.jpg,data/labels/OIP.pgjHBULNOCAiLR9R9E33dwHaEK.txt
data/images/images184.jpg,data/labels/images184.txt
data/images/OIP_jpg.rf.5220c80d016ca9304864f1a971bca1fb.jpg,data/labels/OIP_jpg.rf.5220c80d016ca9304864f1a971bca1fb.txt
data/images/89_jpg.rf.c0078e5991447860cfc99d0a5b554327.jpg,data/labels/89_jpg.rf.c0078e5991447860cfc99d0a5b554327.txt
data/images/636542289617267942-PotholePatch-10.jpg,data/labels/636542289617267942-PotholePatch-10.txt
data/images/219.jpg,data/labels/219.txt
data/images/manhole_cover_392_jpg.rf.36eb43557e4c1ee7a0c4ca972bf02c11.jpg,data/labels/manhole_cover_392_jpg.rf.36eb43557e4c1ee7a0c4ca972bf02c11.txt
data/images/a-large-pot-hole-filled-with-water-on-an-asphalt-road.jpg,data/labels/a-large-pot-hole-filled-with-water-on-an-asphalt-road.txt
data/images/images474.jpg,data/labels/images474.txt
data/images/buried-gas-pipe.jpg,data/labels/buried-gas-pipe.txt
data/images/manhole_cover_558_jpg.rf.d4076105e6458f485fdb9d8f3fdea3da.jpg,data/labels/manhole_cover_558_jpg.rf.d4076105e6458f485fdb9d8f3fdea3da.txt
